Dataset Name,Algorithm Name,Cross Validation [1-10],Hyper-Parameters Values,Accuracy,TPR,FPR,Precision,AUC,PR-Curve,Training Time,Inference Time
no2,RotBoost,8,"{'adaboost_base_estimator__max_depth': 8, 'adaboost_learning_rate': 0.6033485692808512, 'n_estimators': 9, 'n_estimators_of_adaboost': 10, 'n_features_per_subset': 3}",0.56,0.56,0.44,0.560386473,0.64,0.611460383,0.312585592,0.227384567
no2,RotBoost,9,"{'adaboost_base_estimator__max_depth': 4, 'adaboost_learning_rate': 0.46050486246396705, 'n_estimators': 5, 'n_estimators_of_adaboost': 8, 'n_features_per_subset': 3}",0.74,0.74,0.26,0.743506494,0.8224,0.814269746,0.208837986,0.227380329
no2,RotBoost,10,"{'adaboost_base_estimator__max_depth': 7, 'adaboost_learning_rate': 0.8807271156647443, 'n_estimators': 2, 'n_estimators_of_adaboost': 7, 'n_features_per_subset': 5}",0.62,0.620192308,0.379807692,0.62,0.639423077,0.572670422,0.106379032,0.226124658
oocytes_merluccius_nucleus_4d,RotationForest,1,"{'max_depth': 187, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 56, 'n_features_per_subset': 3}",0.776699029,0.728900256,0.271099744,0.750232992,0.84057971,0.904649423,2.344280243,0.112463523
oocytes_merluccius_nucleus_4d,RotationForest,2,"{'max_depth': 187, 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 82, 'n_features_per_subset': 3}",0.883495146,0.838448423,0.161551577,0.896603397,0.908780904,0.938434909,3.079422951,0.112618144
oocytes_merluccius_nucleus_4d,RotationForest,3,"{'max_depth': 117, 'min_samples_leaf': 2, 'min_samples_split': 9, 'n_estimators': 43, 'n_features_per_subset': 2}",0.784313725,0.74571805,0.25428195,0.754202635,0.828282828,0.90360601,2.042006731,0.112221034
oocytes_merluccius_nucleus_4d,RotationForest,4,"{'max_depth': None, 'min_samples_leaf': 6, 'min_samples_split': 7, 'n_estimators': 52, 'n_features_per_subset': 2}",0.862745098,0.835309618,0.164690382,0.846887778,0.893280632,0.938256807,2.245811939,0.112816044
oocytes_merluccius_nucleus_4d,RotationForest,5,"{'max_depth': 12, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 36, 'n_features_per_subset': 2}",0.852941176,0.812252964,0.187747036,0.843146718,0.940711462,0.974628579,1.630214214,0.112504544
oocytes_merluccius_nucleus_4d,RotationForest,6,"{'max_depth': 112, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 92, 'n_features_per_subset': 2}",0.803921569,0.757352941,0.242647059,0.787162162,0.856401384,0.893753573,4.282006741,0.112655111
oocytes_merluccius_nucleus_4d,RotationForest,7,"{'max_depth': 187, 'min_samples_leaf': 6, 'min_samples_split': 8, 'n_estimators': 19, 'n_features_per_subset': 2}",0.81372549,0.742647059,0.257352941,0.829805996,0.875865052,0.926727106,0.817935228,0.112948988
oocytes_merluccius_nucleus_4d,RotationForest,8,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 42, 'n_features_per_subset': 3}",0.852941176,0.808823529,0.191176471,0.852592593,0.899870242,0.938419766,1.730654955,0.112614683
oocytes_merluccius_nucleus_4d,RotationForest,9,"{'max_depth': 157, 'min_samples_leaf': 7, 'min_samples_split': 2, 'n_estimators': 83, 'n_features_per_subset': 2}",0.901960784,0.867647059,0.132352941,0.91023166,0.935986159,0.954988268,3.673980236,0.112652779
oocytes_merluccius_nucleus_4d,RotationForest,10,"{'max_depth': 167, 'min_samples_leaf': 6, 'min_samples_split': 10, 'n_estimators': 91, 'n_features_per_subset': 2}",0.852941176,0.801470588,0.198529412,0.862077922,0.892301038,0.931677541,3.89055872,0.112618052
oocytes_merluccius_nucleus_4d,RotBoost,1,"{'adaboost_base_estimator__max_depth': 5, 'adaboost_learning_rate': 0.7545775951276263, 'n_estimators': 10, 'n_estimators_of_adaboost': 9, 'n_features_per_subset': 2}",0.796116505,0.735933504,0.264066496,0.783846154,0.856777494,0.924172946,1.215541124,0.111558103
oocytes_merluccius_nucleus_4d,RotBoost,2,"{'adaboost_base_estimator__max_depth': 8, 'adaboost_learning_rate': 0.7669110033989411, 'n_estimators': 4, 'n_estimators_of_adaboost': 9, 'n_features_per_subset': 2}",0.873786408,0.82374254,0.17625746,0.889487179,0.900255754,0.932430243,0.609947443,0.111448103
oocytes_merluccius_nucleus_4d,RotBoost,3,"{'adaboost_base_estimator__max_depth': 5, 'adaboost_learning_rate': 0.9341006430761548, 'n_estimators': 8, 'n_estimators_of_adaboost': 9, 'n_features_per_subset': 2}",0.774509804,0.70685112,0.29314888,0.751602564,0.812911726,0.89283314,1.017747164,0.111389419
oocytes_merluccius_nucleus_4d,RotBoost,4,"{'adaboost_base_estimator__max_depth': 7, 'adaboost_learning_rate': 0.958077234576543, 'n_estimators': 6, 'n_estimators_of_adaboost': 4, 'n_features_per_subset': 2}",0.833333333,0.797760211,0.202239789,0.813888889,0.865173474,0.918199149,0.611443758,0.111479085
oocytes_merluccius_nucleus_4d,RotBoost,5,"{'adaboost_base_estimator__max_depth': 5, 'adaboost_learning_rate': 0.9855908959546927, 'n_estimators': 10, 'n_estimators_of_adaboost': 9, 'n_features_per_subset': 2}",0.862745098,0.811594203,0.188405797,0.868571429,0.944224857,0.975250087,1.323575497,0.111701955
oocytes_merluccius_nucleus_4d,RotBoost,6,"{'adaboost_base_estimator__max_depth': 8, 'adaboost_learning_rate': 0.7538034272019728, 'n_estimators': 9, 'n_estimators_of_adaboost': 9, 'n_features_per_subset': 2}",0.843137255,0.794117647,0.205882353,0.844129555,0.867647059,0.908135864,1.416159868,0.111385791
oocytes_merluccius_nucleus_4d,RotBoost,7,"{'adaboost_base_estimator__max_depth': 9, 'adaboost_learning_rate': 0.37550996756573735, 'n_estimators': 7, 'n_estimators_of_adaboost': 7, 'n_features_per_subset': 2}",0.823529412,0.75,0.25,0.852439024,0.861591696,0.915410546,1.012984276,0.111229264
oocytes_merluccius_nucleus_4d,RotBoost,8,"{'adaboost_base_estimator__max_depth': 8, 'adaboost_learning_rate': 0.4096738167221475, 'n_estimators': 10, 'n_estimators_of_adaboost': 9, 'n_features_per_subset': 2}",0.852941176,0.794117647,0.205882353,0.874243258,0.914359862,0.950257994,1.520574808,0.1115234
oocytes_merluccius_nucleus_4d,RotBoost,9,"{'adaboost_base_estimator__max_depth': 7, 'adaboost_learning_rate': 0.6737291101329017, 'n_estimators': 10, 'n_estimators_of_adaboost': 10, 'n_features_per_subset': 3}",0.901960784,0.860294118,0.139705882,0.921558704,0.938148789,0.958419023,1.517412901,0.11128861
oocytes_merluccius_nucleus_4d,RotBoost,10,"{'adaboost_base_estimator__max_depth': 8, 'adaboost_learning_rate': 0.9948747700096707, 'n_estimators': 7, 'n_estimators_of_adaboost': 7, 'n_features_per_subset': 2}",0.843137255,0.801470588,0.198529412,0.836389961,0.877595156,0.92679148,0.913920879,0.11222518
oocytes_merluccius_states_2f,RotationForest,1,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 77, 'n_features_per_subset': 5}",0.954692557,0.91025641,0.072916667,0.97008547,0.997514076,0.995755556,1.65234828,0.112279844
oocytes_merluccius_states_2f,RotationForest,2,"{'max_depth': 112, 'min_samples_leaf': 3, 'min_samples_split': 7, 'n_estimators': 50, 'n_features_per_subset': 4}",0.974110032,0.879499218,0.027706186,0.879499218,0.994069442,0.949534825,1.134367943,0.112863049
oocytes_merluccius_states_2f,RotationForest,3,"{'max_depth': 152, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 93, 'n_features_per_subset': 3}",0.934640523,0.840952381,0.072908123,0.869352869,0.975301535,0.912831002,2.257399797,0.11258825
oocytes_merluccius_states_2f,RotationForest,4,"{'max_depth': 197, 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 84, 'n_features_per_subset': 3}",0.967320261,0.96007326,0.033991228,0.953301127,0.993034871,0.98940667,1.938022852,0.112571664
oocytes_merluccius_states_2f,RotationForest,5,"{'max_depth': 67, 'min_samples_leaf': 3, 'min_samples_split': 6, 'n_estimators': 100, 'n_features_per_subset': 4}",0.934640523,0.912087912,0.073099415,0.875238095,0.976386278,0.944218922,2.355083704,0.112581512
oocytes_merluccius_states_2f,RotationForest,6,"{'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 4, 'n_estimators': 45, 'n_features_per_subset': 3}",0.947712418,0.836141636,0.065241228,0.938390313,0.982257192,0.954388815,1.124034643,0.112613129
oocytes_merluccius_states_2f,RotationForest,7,"{'max_depth': 197, 'min_samples_leaf': 2, 'min_samples_split': 9, 'n_estimators': 63, 'n_features_per_subset': 4}",0.941176471,0.924908425,0.063596491,0.918947933,0.986684861,0.978224592,1.436918736,0.112584881
oocytes_merluccius_states_2f,RotationForest,8,"{'max_depth': 77, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100, 'n_features_per_subset': 3}",0.960784314,0.896459096,0.050438596,0.954814815,0.983741739,0.960760517,2.464082241,0.112618052
oocytes_merluccius_states_2f,RotationForest,9,"{'max_depth': 107, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 94, 'n_features_per_subset': 2}",0.941176471,0.89023199,0.056652047,0.872047807,0.988452769,0.97670696,2.759894133,0.112545231
oocytes_merluccius_states_2f,RotationForest,10,"{'max_depth': 17, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 99, 'n_features_per_subset': 2}",0.967320261,0.917338217,0.033991228,0.954623879,0.996233305,0.982487618,2.770727873,0.112558189
oocytes_merluccius_states_2f,RotBoost,1,"{'adaboost_base_estimator__max_depth': 5, 'adaboost_learning_rate': 0.9812061713357214, 'n_estimators': 9, 'n_estimators_of_adaboost': 9, 'n_features_per_subset': 2}",0.954692557,0.91025641,0.072916667,0.97008547,0.997073935,0.995985839,1.546020031,0.334501007
oocytes_merluccius_states_2f,RotBoost,2,"{'adaboost_base_estimator__max_depth': 6, 'adaboost_learning_rate': 0.4913111496540328, 'n_estimators': 8, 'n_estimators_of_adaboost': 10, 'n_features_per_subset': 5}",0.96763754,0.866678705,0.038122852,0.875,0.991736141,0.943708603,1.412899494,0.334439003
oocytes_merluccius_states_2f,RotBoost,3,"{'adaboost_base_estimator__max_depth': 4, 'adaboost_learning_rate': 0.46050486246396705, 'n_estimators': 5, 'n_estimators_of_adaboost': 8, 'n_features_per_subset': 3}",0.941176471,0.897142857,0.056403794,0.87793177,0.968824262,0.90491961,0.751487494,0.33422268
oocytes_merluccius_states_2f,RotBoost,4,"{'adaboost_base_estimator__max_depth': 4, 'adaboost_learning_rate': 0.8245862859547519, 'n_estimators': 10, 'n_estimators_of_adaboost': 10, 'n_features_per_subset': 4}",0.960784314,0.947252747,0.044407895,0.947252747,0.992231179,0.987309994,1.533585548,0.334132236
oocytes_merluccius_states_2f,RotBoost,5,"{'adaboost_base_estimator__max_depth': 5, 'adaboost_learning_rate': 0.9341006430761548, 'n_estimators': 8, 'n_estimators_of_adaboost': 9, 'n_features_per_subset': 2}",0.928104575,0.899267399,0.083516082,0.868656383,0.981443057,0.958802816,1.264821768,0.334409527
oocytes_merluccius_states_2f,RotBoost,6,"{'adaboost_base_estimator__max_depth': 5, 'adaboost_learning_rate': 0.42817155534434453, 'n_estimators': 6, 'n_estimators_of_adaboost': 10, 'n_features_per_subset': 3}",0.947712418,0.886935287,0.058296784,0.886935287,0.983950394,0.94922974,1.096535444,0.334327376
oocytes_merluccius_states_2f,RotBoost,7,"{'adaboost_base_estimator__max_depth': 4, 'adaboost_learning_rate': 0.46050486246396705, 'n_estimators': 5, 'n_estimators_of_adaboost': 8, 'n_features_per_subset': 3}",0.934640523,0.928205128,0.061951754,0.907070707,0.986298077,0.979786736,0.821311235,0.334416783
oocytes_merluccius_states_2f,RotBoost,8,"{'adaboost_base_estimator__max_depth': 5, 'adaboost_learning_rate': 0.7718942419816422, 'n_estimators': 9, 'n_estimators_of_adaboost': 10, 'n_features_per_subset': 3}",0.960784314,0.896459096,0.050438596,0.954814815,0.987081887,0.979773568,1.583163977,0.334095177
oocytes_merluccius_states_2f,RotBoost,9,"{'adaboost_base_estimator__max_depth': 5, 'adaboost_learning_rate': 0.7327587137262956, 'n_estimators': 9, 'n_estimators_of_adaboost': 9, 'n_features_per_subset': 3}",0.954248366,0.958608059,0.035818713,0.891697192,0.991672357,0.981422542,1.464850187,0.334442439
oocytes_merluccius_states_2f,RotBoost,10,"{'adaboost_base_estimator__max_depth': 4, 'adaboost_learning_rate': 0.8245862859547519, 'n_estimators': 10, 'n_estimators_of_adaboost': 10, 'n_features_per_subset': 4}",0.973856209,0.914041514,0.035635965,0.972777778,0.997837141,0.997429302,1.530483723,0.334567091
oocytes_trisopterus_nucleus_2f,RotationForest,1,"{'max_depth': 192, 'min_samples_leaf': 5, 'min_samples_split': 6, 'n_estimators': 79, 'n_features_per_subset': 3}",0.880434783,0.869134011,0.130865989,0.886916836,0.934204161,0.956078553,1.848898411,0.126219377
oocytes_trisopterus_nucleus_2f,RotationForest,2,"{'max_depth': 162, 'min_samples_leaf': 7, 'min_samples_split': 3, 'n_estimators': 96, 'n_features_per_subset': 2}",0.826086957,0.82535075,0.17464925,0.821616451,0.918238994,0.934569094,2.549599648,0.126305441
oocytes_trisopterus_nucleus_2f,RotationForest,3,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 61, 'n_features_per_subset': 4}",0.846153846,0.838133069,0.161866931,0.843939394,0.891757696,0.901656419,1.437660217,0.126235523
oocytes_trisopterus_nucleus_2f,RotationForest,4,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 34, 'n_features_per_subset': 6}",0.868131868,0.853277061,0.146722939,0.876853814,0.913356504,0.918808047,0.720251799,0.125730807
oocytes_trisopterus_nucleus_2f,RotationForest,5,"{'max_depth': 97, 'min_samples_leaf': 8, 'min_samples_split': 2, 'n_estimators': 90, 'n_features_per_subset': 2}",0.879120879,0.866434955,0.133565045,0.885579937,0.92204568,0.923029025,2.449029446,0.126093227
oocytes_trisopterus_nucleus_2f,RotationForest,6,"{'max_depth': 167, 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 40, 'n_features_per_subset': 2}",0.868131868,0.86817279,0.13182721,0.863480392,0.927259186,0.942697127,1.127376318,0.126192253
oocytes_trisopterus_nucleus_2f,RotationForest,7,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 25, 'n_features_per_subset': 3}",0.868131868,0.857000993,0.142999007,0.871001032,0.93694141,0.945258942,0.624898672,0.126252366
oocytes_trisopterus_nucleus_2f,RotationForest,8,"{'max_depth': None, 'min_samples_leaf': 6, 'min_samples_split': 6, 'n_estimators': 50, 'n_features_per_subset': 2}",0.824175824,0.817307692,0.182692308,0.822072072,0.891518738,0.908990027,1.436680555,0.12629128
oocytes_trisopterus_nucleus_2f,RotationForest,9,"{'max_depth': None, 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 83, 'n_features_per_subset': 4}",0.802197802,0.782051282,0.217948718,0.818131257,0.887080868,0.916019397,1.746266127,0.126196319
oocytes_trisopterus_nucleus_2f,RotationForest,10,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 66, 'n_features_per_subset': 2}",0.78021978,0.778846154,0.221153846,0.775853659,0.857741617,0.879003515,1.846150637,0.126223036
oocytes_trisopterus_nucleus_2f,RotBoost,1,"{'adaboost_base_estimator__max_depth': 7, 'adaboost_learning_rate': 0.41980299288601175, 'n_estimators': 10, 'n_estimators_of_adaboost': 10, 'n_features_per_subset': 2}",0.836956522,0.828011611,0.171988389,0.836309524,0.930333817,0.95370101,1.120443106,0.124837713
oocytes_trisopterus_nucleus_2f,RotBoost,2,"{'adaboost_base_estimator__max_depth': 9, 'adaboost_learning_rate': 0.7792173745131716, 'n_estimators': 6, 'n_estimators_of_adaboost': 7, 'n_features_per_subset': 2}",0.793478261,0.797048863,0.202951137,0.790719697,0.884373488,0.908834361,0.611718416,0.125133991
oocytes_trisopterus_nucleus_2f,RotBoost,3,"{'adaboost_base_estimator__max_depth': 6, 'adaboost_learning_rate': 0.6924321017721902, 'n_estimators': 10, 'n_estimators_of_adaboost': 10, 'n_features_per_subset': 2}",0.813186813,0.806107249,0.193892751,0.808558559,0.890268123,0.89609937,0.916122198,0.124650809
oocytes_trisopterus_nucleus_2f,RotBoost,4,"{'adaboost_base_estimator__max_depth': 8, 'adaboost_learning_rate': 0.7717675157244702, 'n_estimators': 10, 'n_estimators_of_adaboost': 9, 'n_features_per_subset': 2}",0.879120879,0.862711023,0.137288977,0.892741935,0.927507448,0.939431729,1.019532442,0.12464442
oocytes_trisopterus_nucleus_2f,RotBoost,5,"{'adaboost_base_estimator__max_depth': 8, 'adaboost_learning_rate': 0.6033485692808512, 'n_estimators': 9, 'n_estimators_of_adaboost': 10, 'n_features_per_subset': 3}",0.879120879,0.866434955,0.133565045,0.885579937,0.91857001,0.922788315,1.013528109,0.124718762
oocytes_trisopterus_nucleus_2f,RotBoost,6,"{'adaboost_base_estimator__max_depth': 7, 'adaboost_learning_rate': 0.7578285026129776, 'n_estimators': 10, 'n_estimators_of_adaboost': 10, 'n_features_per_subset': 2}",0.846153846,0.845580933,0.154419067,0.841176471,0.910625621,0.932324217,1.017016411,0.124679849
oocytes_trisopterus_nucleus_2f,RotBoost,7,"{'adaboost_base_estimator__max_depth': 7, 'adaboost_learning_rate': 0.958077234576543, 'n_estimators': 6, 'n_estimators_of_adaboost': 4, 'n_features_per_subset': 2}",0.802197802,0.789225422,0.210774578,0.800567595,0.885799404,0.916466873,0.415118694,0.124669685
oocytes_trisopterus_nucleus_2f,RotBoost,8,"{'adaboost_base_estimator__max_depth': 7, 'adaboost_learning_rate': 0.5890853473373104, 'n_estimators': 10, 'n_estimators_of_adaboost': 10, 'n_features_per_subset': 2}",0.824175824,0.817307692,0.182692308,0.822072072,0.887080868,0.905819588,1.022675276,0.128985613
oocytes_trisopterus_nucleus_2f,RotBoost,9,"{'adaboost_base_estimator__max_depth': 7, 'adaboost_learning_rate': 0.5519549404788126, 'n_estimators': 10, 'n_estimators_of_adaboost': 9, 'n_features_per_subset': 2}",0.824175824,0.807692308,0.192307692,0.835483871,0.887080868,0.915934873,0.914469004,0.124266029
oocytes_trisopterus_nucleus_2f,RotBoost,10,"{'adaboost_base_estimator__max_depth': 7, 'adaboost_learning_rate': 0.5572016255647176, 'n_estimators': 6, 'n_estimators_of_adaboost': 5, 'n_features_per_subset': 3}",0.758241758,0.75,0.25,0.753753754,0.853550296,0.879534621,0.410676003,0.1248477
oocytes_trisopterus_states_5b,RotationForest,1,"{'max_depth': 122, 'min_samples_leaf': 5, 'min_samples_split': 9, 'n_estimators': 64, 'n_features_per_subset': 4}",0.934782609,0.770242915,0.066358025,0.933099766,0.990312453,0.990080695,1.016002178,0.130489105
oocytes_trisopterus_states_5b,RotationForest,2,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 79, 'n_features_per_subset': 6}",0.971014493,0.967273954,0.03117284,0.972222222,0.994192501,0.994276385,1.093001842,0.13049085
oocytes_trisopterus_states_5b,RotationForest,3,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 79, 'n_features_per_subset': 6}",0.948717949,0.944733195,0.052706553,0.94706499,0.978469594,0.978929962,0.986004353,0.129111937
oocytes_trisopterus_states_5b,RotationForest,4,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40, 'n_features_per_subset': 6}",0.956043956,0.951143451,0.046533713,0.956261023,0.984151311,0.985158101,0.662003517,0.129110195
oocytes_trisopterus_states_5b,RotationForest,5,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 98, 'n_features_per_subset': 4}",0.934065934,0.924358321,0.073749188,0.938936782,0.983131344,0.98330357,1.325008869,0.130325229
oocytes_trisopterus_states_5b,RotationForest,6,"{'max_depth': None, 'min_samples_leaf': 6, 'min_samples_split': 5, 'n_estimators': 32, 'n_features_per_subset': 2}",0.941391941,0.609043005,0.062378168,0.608333333,0.911662059,0.637780952,1.326004505,0.157121328
oocytes_trisopterus_states_5b,RotationForest,7,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 49, 'n_features_per_subset': 4}",0.963369963,0.957674656,0.041260559,0.966386555,0.991026777,0.991144869,0.788001537,0.130335684
oocytes_trisopterus_states_5b,RotationForest,8,"{'max_depth': 112, 'min_samples_leaf': 2, 'min_samples_split': 9, 'n_estimators': 59, 'n_features_per_subset': 5}",0.934065934,0.927078021,0.071150097,0.93487395,0.97540407,0.975566663,1.000005245,0.130331037
oocytes_trisopterus_states_5b,RotationForest,9,"{'max_depth': None, 'min_samples_leaf': 7, 'min_samples_split': 3, 'n_estimators': 48, 'n_features_per_subset': 2}",0.963369963,0.960394357,0.038661468,0.962962963,0.990029752,0.990377951,1.092014074,0.130331037
oocytes_trisopterus_states_5b,RotationForest,10,"{'max_depth': 167, 'min_samples_leaf': 4, 'min_samples_split': 3, 'n_estimators': 54, 'n_features_per_subset': 4}",0.978021978,0.976045884,0.023383325,0.978412375,0.994886387,0.993920924,0.903008461,0.130330456
oocytes_trisopterus_states_5b,RotBoost,1,"{'adaboost_base_estimator__max_depth': 5, 'adaboost_learning_rate': 0.7801023387327337, 'n_estimators': 7, 'n_estimators_of_adaboost': 7, 'n_features_per_subset': 3}",0.934782609,0.767881242,0.068518519,0.935714286,0.990957852,0.9904739,1.10999608,0.37683045
oocytes_trisopterus_states_5b,RotBoost,2,"{'adaboost_base_estimator__max_depth': 7, 'adaboost_learning_rate': 0.3725462421459151, 'n_estimators': 6, 'n_estimators_of_adaboost': 4, 'n_features_per_subset': 2}",0.956521739,0.949730094,0.047839506,0.960434174,0.990481456,0.990431995,0.727951527,0.378054235
oocytes_trisopterus_states_5b,RotBoost,3,"{'adaboost_base_estimator__max_depth': 7, 'adaboost_learning_rate': 0.14117891413641576, 'n_estimators': 4, 'n_estimators_of_adaboost': 10, 'n_features_per_subset': 3}",0.948717949,0.942134442,0.055080722,0.950089127,0.971337709,0.972783792,0.968011141,0.376372041
oocytes_trisopterus_states_5b,RotBoost,4,"{'adaboost_base_estimator__max_depth': 6, 'adaboost_learning_rate': 0.7714804351975504, 'n_estimators': 9, 'n_estimators_of_adaboost': 5, 'n_features_per_subset': 2}",0.970695971,0.966562717,0.027012175,0.866786463,0.983814211,0.919387551,1.154018402,0.376373203
oocytes_trisopterus_states_5b,RotBoost,5,"{'adaboost_base_estimator__max_depth': 5, 'adaboost_learning_rate': 0.9965463611199588, 'n_estimators': 8, 'n_estimators_of_adaboost': 9, 'n_features_per_subset': 2}",0.941391941,0.930647629,0.067576348,0.949699289,0.984706984,0.985173091,1.6310215,0.378808209
oocytes_trisopterus_states_5b,RotBoost,6,"{'adaboost_base_estimator__max_depth': 6, 'adaboost_learning_rate': 0.7386950875065348, 'n_estimators': 10, 'n_estimators_of_adaboost': 10, 'n_features_per_subset': 5}",0.926739927,0.593744688,0.072254711,0.598268398,0.951935119,0.664896992,2.183026075,0.377589689
oocytes_trisopterus_states_5b,RotBoost,7,"{'adaboost_base_estimator__max_depth': 6, 'adaboost_learning_rate': 0.44382530349057847, 'n_estimators': 10, 'n_estimators_of_adaboost': 4, 'n_features_per_subset': 5}",0.963369963,0.957674656,0.041260559,0.966386555,0.994514375,0.993810953,1.17001462,0.376374074
oocytes_trisopterus_states_5b,RotBoost,8,"{'adaboost_base_estimator__max_depth': 5, 'adaboost_learning_rate': 0.6063342530000931, 'n_estimators': 7, 'n_estimators_of_adaboost': 8, 'n_features_per_subset': 6}",0.926739927,0.918069012,0.079922027,0.928761297,0.967427871,0.966846803,1.15701437,0.377591432
oocytes_trisopterus_states_5b,RotBoost,9,"{'adaboost_base_estimator__max_depth': 5, 'adaboost_learning_rate': 0.7978174945225619, 'n_estimators': 6, 'n_estimators_of_adaboost': 10, 'n_features_per_subset': 2}",0.970695971,0.966683665,0.032488629,0.972294372,0.992187984,0.992278991,1.270015955,0.376373493
oocytes_trisopterus_states_5b,RotBoost,10,"{'adaboost_base_estimator__max_depth': 7, 'adaboost_learning_rate': 0.555372223530905, 'n_estimators': 6, 'n_estimators_of_adaboost': 6, 'n_features_per_subset': 2}",0.970695971,0.967273954,0.031930334,0.972222222,0.99158765,0.990947639,0.855966091,0.375155845
ozone,RotationForest,1,"{'max_depth': 87, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 1, 'n_features_per_subset': 6}",0.952755906,0.559282822,0.440717178,0.559282822,0.686524002,0.127885354,0.308998346,0.004444917
ozone,RotationForest,2,"{'max_depth': 7, 'min_samples_leaf': 7, 'min_samples_split': 7, 'n_estimators': 1, 'n_features_per_subset': 5}",0.976377953,0.571428571,0.428571429,0.988142292,0.636784268,0.240973157,0.206998825,0.003318058
ozone,RotationForest,3,"{'max_depth': 162, 'min_samples_leaf': 8, 'min_samples_split': 6, 'n_estimators': 1, 'n_features_per_subset': 6}",0.964566929,0.634759977,0.365240023,0.656586022,0.676402545,0.307815839,0.207001686,0.002235908
ozone,RotationForest,4,"{'max_depth': 182, 'min_samples_leaf': 7, 'min_samples_split': 10, 'n_estimators': 1, 'n_features_per_subset': 5}",0.980314961,0.6875,0.3125,0.990039841,0.795985772,0.568247684,0.206959009,0.002217213
ozone,RotationForest,5,"{'max_depth': 37, 'min_samples_leaf': 10, 'min_samples_split': 6, 'n_estimators': 1, 'n_features_per_subset': 3}",0.960629921,0.616869919,0.383130081,0.654569892,0.596544715,0.257644357,0.208001852,0.004431206
ozone,RotationForest,6,"{'max_depth': 177, 'min_samples_leaf': 8, 'min_samples_split': 9, 'n_estimators': 1, 'n_features_per_subset': 2}",0.964566929,0.618902439,0.381097561,0.687951807,0.659806911,0.289356409,0.308999062,0.003321754
ozone,RotationForest,7,"{'max_depth': 87, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 1, 'n_features_per_subset': 6}",0.972332016,0.708188153,0.291811847,0.741902834,0.698606272,0.407905138,0.212002277,0.005598164
ozone,RotationForest,8,"{'max_depth': None, 'min_samples_leaf': 9, 'min_samples_split': 3, 'n_estimators': 4, 'n_features_per_subset': 3}",0.976284585,0.571428571,0.428571429,0.988095238,0.712253194,0.299522399,0.412000179,0.117776924
ozone,RotationForest,9,"{'max_depth': 37, 'min_samples_leaf': 2, 'min_samples_split': 9, 'n_estimators': 1, 'n_features_per_subset': 6}",0.964426877,0.56533101,0.43466899,0.612951807,0.621370499,0.112489133,0.20800209,0.003298779
ozone,RotationForest,10,"{'max_depth': 197, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 20, 'n_features_per_subset': 2}",0.968379447,0.49796748,0.50203252,0.486111111,0.930603949,0.17315579,1.924011707,0.117450486
ozone,RotBoost,1,"{'adaboost_base_estimator__max_depth': 5, 'adaboost_learning_rate': 0.03794771184917744, 'n_estimators': 1, 'n_estimators_of_adaboost': 8, 'n_features_per_subset': 6}",0.960629921,0.493927126,0.506072874,0.486055777,0.543666859,0.050586534,0.916007757,0.006665919
ozone,RotBoost,2,"{'adaboost_base_estimator__max_depth': 8, 'adaboost_learning_rate': 0.15386367184718933, 'n_estimators': 1, 'n_estimators_of_adaboost': 5, 'n_features_per_subset': 5}",0.972440945,0.5,0.5,0.486220472,0.830537883,0.227676504,0.813073635,0.00443279
